airport,runways,city_name,2018-05-01,2018-05-02,2018-05-03,2018-05-04,2018-05-05,2018-05-06,2018-05-07,2018-05-08,2018-05-09,2018-05-10,2018-05-11,2018-05-12,2018-05-13,2018-05-14,2018-05-15,2018-05-16,2018-05-17,2018-05-18,2018-05-19,2018-05-20,2018-05-21,2018-05-22,2018-05-23,2018-05-24,2018-05-25,2018-05-26,2018-05-27,2018-05-28,2018-05-29,2018-05-30,2018-05-31,may,2018-06-01,2018-06-02,2018-06-03,2018-06-04,2018-06-05,2018-06-06,2018-06-07,2018-06-08,2018-06-09,2018-06-10,2018-06-11,2018-06-12,2018-06-13,2018-06-14,2018-06-15,2018-06-16,2018-06-17,2018-06-18,2018-06-19,2018-06-20,2018-06-21,2018-06-22,2018-06-23,2018-06-24,2018-06-25,2018-06-26,2018-06-27,2018-06-28,2018-06-29,2018-06-30,june,2018-07-01,2018-07-02,2018-07-03,2018-07-04,2018-07-05,2018-07-06,2018-07-07,2018-07-08,2018-07-09,2018-07-10,2018-07-11,2018-07-12,2018-07-13,2018-07-14,2018-07-15,2018-07-16,2018-07-17,2018-07-18,2018-07-19,2018-07-20,2018-07-21,2018-07-22,2018-07-23,2018-07-24,2018-07-25,2018-07-26,2018-07-27,2018-07-28,2018-07-29,2018-07-30,2018-07-31,july,2018-08-01,2018-08-02,2018-08-03,2018-08-04,2018-08-05,2018-08-06,2018-08-07,2018-08-08,2018-08-09,2018-08-10,2018-08-11,2018-08-12,2018-08-13,2018-08-14,2018-08-15,2018-08-16,2018-08-17,2018-08-18,2018-08-19,2018-08-20,2018-08-21,2018-08-22,2018-08-23,2018-08-24,2018-08-25,2018-08-26,2018-08-27,2018-08-28,2018-08-29,2018-08-30,2018-08-31,august,2018-09-01,2018-09-02,2018-09-03,2018-09-04,2018-09-05,2018-09-06,2018-09-07,2018-09-08,2018-09-09,2018-09-10,2018-09-11,2018-09-12,2018-09-13,2018-09-14,2018-09-15,2018-09-16,2018-09-17,2018-09-18,2018-09-19,2018-09-20,2018-09-21,2018-09-22,2018-09-23,2018-09-24,2018-09-25,2018-09-26,2018-09-27,2018-09-28,2018-09-29,2018-09-30,september,2018-10-01,2018-10-02,2018-10-03,2018-10-04,2018-10-05,2018-10-06,2018-10-07,2018-10-08,2018-10-09,2018-10-10,2018-10-11,2018-10-12,2018-10-13,2018-10-14,2018-10-15,2018-10-16,2018-10-17,2018-10-18,2018-10-19,2018-10-20,2018-10-21,2018-10-22,2018-10-23,2018-10-24,2018-10-25,2018-10-26,2018-10-27,2018-10-28,2018-10-29,2018-10-30,2018-10-31,october,2018-11-01,2018-11-02,2018-11-03,2018-11-04,2018-11-05,2018-11-06,2018-11-07,2018-11-08,2018-11-09,2018-11-10,2018-11-11,2018-11-12,2018-11-13,2018-11-14,2018-11-15,2018-11-16,2018-11-17,2018-11-18,2018-11-19,2018-11-20,2018-11-21,2018-11-22,2018-11-23,2018-11-24,2018-11-25,2018-11-26,2018-11-27,2018-11-28,2018-11-29,2018-11-30,november,2018-12-01,2018-12-02,2018-12-03,2018-12-04,2018-12-05,2018-12-06,2018-12-07,2018-12-08,2018-12-09,2018-12-10,2018-12-11,2018-12-12,2018-12-13,2018-12-14,2018-12-15,2018-12-16,2018-12-17,2018-12-18,2018-12-19,2018-12-20,2018-12-21,2018-12-22,2018-12-23,2018-12-24,2018-12-25,2018-12-26,2018-12-27,2018-12-28,2018-12-29,2018-12-30,2018-12-31,december,2019-01-01,2019-01-02,2019-01-03,2019-01-04,2019-01-05,2019-01-06,2019-01-07,2019-01-08,2019-01-09,2019-01-10,2019-01-11,2019-01-12,2019-01-13,2019-01-14,2019-01-15,2019-01-16,2019-01-17,2019-01-18,2019-01-19,2019-01-20,2019-01-21,2019-01-22,2019-01-23,2019-01-24,2019-01-25,2019-01-26,2019-01-27,2019-01-28,2019-01-29,2019-01-30,2019-01-31,january,2019-02-01,2019-02-02,2019-02-03,2019-02-04,2019-02-05,2019-02-06,2019-02-07,2019-02-08,2019-02-09,2019-02-10,2019-02-11,2019-02-12,2019-02-13,2019-02-14,2019-02-15,2019-02-16,2019-02-17,2019-02-18,2019-02-19,2019-02-20,2019-02-21,2019-02-22,2019-02-23,2019-02-24,2019-02-25,2019-02-26,2019-02-27,2019-02-28,february,2019-03-01,2019-03-02,2019-03-03,2019-03-04,2019-03-05,2019-03-06,2019-03-07,2019-03-08,2019-03-09,2019-03-10,2019-03-11,2019-03-12,2019-03-13,2019-03-14,2019-03-15,2019-03-16,2019-03-17,2019-03-18,2019-03-19,2019-03-20,2019-03-21,2019-03-22,2019-03-23,2019-03-24,2019-03-25,2019-03-26,2019-03-27,2019-03-28,2019-03-29,2019-03-30,2019-03-31,march,2019-04-01,2019-04-02,2019-04-03,2019-04-04,2019-04-05,2019-04-06,2019-04-07,2019-04-08,2019-04-09,2019-04-10,2019-04-11,2019-04-12,2019-04-13,2019-04-14,2019-04-15,2019-04-16,2019-04-17,2019-04-18,2019-04-19,2019-04-20,2019-04-21,2019-04-22,2019-04-23,2019-04-24,2019-04-25,2019-04-26,2019-04-27,2019-04-28,2019-04-29,2019-04-30,april,year
ABE,2,"Allentown/Bethlehem/Easton, PA",0.0,7.125,0.6071428571428571,0.0,0.13793103448275862,0.0,0.06451612903225806,0.0,0.5625,9.241379310344827,0.0,1.3103448275862069,2.925925925925926,1.09375,8.0,2.59375,1.9655172413793103,2.9411764705882355,0.6153846153846154,1.2758620689655173,1.2121212121212122,5.333333333333333,0.84375,0.6,0.0,1.2222222222222223,0.23809523809523808,2.34375,2.310344827586207,5.03125,1.25,1.9619151251360174,2.6470588235294117,0.7307692307692307,3.2,0.29411764705882354,0.10714285714285714,1.5,0.8,2.0,6.75,8.484848484848484,1.1081081081081081,0.0,4.25,1.65625,0.7878787878787878,0.0,3.0689655172413794,8.827586206896552,1.1071428571428572,3.2941176470588234,2.121212121212121,2.289473684210526,0.13333333333333333,10.866666666666667,1.4871794871794872,0.41379310344827586,2.7222222222222223,2.3823529411764706,0.5263157894736842,0.4827586206896552,2.454354669464848,0.0,10.935483870967742,0.6190476190476191,4.84,6.346153846153846,0.8125,0.0,0.9705882352941176,0.08333333333333333,0.0,1.5277777777777777,0.058823529411764705,0.0,0.8,11.392857142857142,6.972222222222222,1.1428571428571428,0.1388888888888889,2.9411764705882355,8.18421052631579,2.1785714285714284,12.4375,4.625,3.962962962962963,12.46875,0.8181818181818182,6.75,0.2,1.7058823529411764,4.794117647058823,0.8333333333333334,3.522051282051282,9.852941176470589,14.5,5.484848484848484,1.2413793103448276,0.12121212121212122,6.305555555555555,0.9285714285714286,4.411764705882353,8.029411764705882,1.6756756756756757,3.9655172413793105,2.735294117647059,15.96875,0.5882352941176471,6.605263157894737,2.676470588235294,12.647058823529411,0.9,2.125,0.0,6.62962962962963,0.0,0.0,0.0,2.076923076923077,0.2,0.09375,0.0,3.5588235294117645,0.0,2.28125,3.8129423660262893,3.9523809523809526,0.0,1.0689655172413792,0.1111111111111111,8.615384615384615,0.0,0.6896551724137931,0.0,0.3,6.193548387096774,0.38461538461538464,0.0,0.6,0.1,0.0,2.3703703703703702,1.125,3.8076923076923075,0.0,0.2,9.9375,0.0,0.0,0.0,10.08695652173913,11.703703703703704,1.6333333333333333,0.59375,0.0,0.0,2.1096224116930573,1.15625,3.56,0.0,0.5806451612903226,2.1176470588235294,0.2222222222222222,0.5161290322580645,1.7058823529411764,0.0,2.96875,4.6,0.0,0.14814814814814814,0.0,1.6176470588235294,0.6,0.71875,0.3125,0.0,0.0,0.0,0.0,0.0,0.09375,0.25,0.5294117647058824,1.8148148148148149,0.0,0.0,6.407407407407407,0.0,0.9348739495798319,0.0,2.2580645161290325,0.0,1.393939393939394,1.125,2.225806451612903,2.6666666666666665,1.3823529411764706,6.029411764705882,2.066666666666667,1.2647058823529411,0.25,1.0625,0.9375,8.476190476190476,8.727272727272727,1.0,3.5625,0.0,0.029411764705882353,0.0,0.0,0.36363636363636365,0.5128205128205128,2.4516129032258065,1.8666666666666667,4.821428571428571,1.5666666666666667,0.8529411764705882,0.47058823529411764,1.8789189189189188,2.730769230769231,0.16129032258064516,1.8125,3.066666666666667,2.25,0.9705882352941176,0.5,2.9166666666666665,1.2857142857142858,0.9666666666666667,1.5,1.03125,2.4705882352941178,1.6764705882352942,0.9615384615384616,1.9705882352941178,0.5,0.0,0.5806451612903226,1.2666666666666666,4.533333333333333,0.03571428571428571,0.5666666666666667,1.4705882352941178,0.0,1.6785714285714286,0.5,3.111111111111111,2.037037037037037,0.2,2.9523809523809526,1.463768115942029,0.6521739130434783,1.5,0.0,0.32142857142857145,1.7307692307692308,1.3928571428571428,0.0,1.3333333333333333,0.0,0.0,0.2,5.45,2.8518518518518516,8.8,7.333333333333333,0.6923076923076923,1.4333333333333333,1.7857142857142858,1.1428571428571428,2.3333333333333335,0.7916666666666666,0.09523809523809523,0.88,2.8333333333333335,1.3666666666666667,0.2,1.5714285714285714,14.962962962962964,9.347826086956522,11.863636363636363,0.0,2.6218274111675126,3.2,0.0,0.4583333333333333,0.8666666666666667,0.0,0.0,0.9,1.2,0.0,4.071428571428571,5.866666666666666,8.947368421052632,6.172413793103448,0.1875,0.4375,3.25,2.3333333333333335,1.4516129032258065,3.5384615384615383,9.11111111111111,0.2903225806451613,0.375,0.0,8.275862068965518,0.3,6.285714285714286,0.8333333333333334,0.21875,2.3884615384615384,0.41935483870967744,0.0,3.7586206896551726,2.413793103448276,0.7666666666666667,0.46875,0.5,0.6774193548387096,0.1875,3.53125,0.40625,0.5,1.088235294117647,0.13793103448275862,4.46875,0.13333333333333333,0.0,0.0,0.0,2.4705882352941178,0.875,2.3125,2.25,0.40625,1.875,4.46875,0.0,1.25,0.0,0.59375,0.0,1.1591836734693877,1.25,0.7837837837837838,0.925,3.05,0.2857142857142857,0.0,1.868421052631579,0.35,1.945945945945946,1.1,0.4,7.571428571428571,0.725,10.371428571428572,0.07142857142857142,0.39473684210526316,0.875,0.65,8.416666666666666,0.6923076923076923,0.0,2.9761904761904763,1.631578947368421,0.8611111111111112,0.7,1.6216216216216217,4.027777777777778,0.6052631578947368,0.9069767441860465,2.1470588235294117,1.8686257562662056,2.1773527298850577
ABI,3,"Abilene, TX",0.0,0.0,32.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.5833333333333334,0.0,0.25,1.0833333333333333,0.0,5.875,0.0,0.0,0.0,0.0,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.3189655172413792,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.1818181818181819,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.25,0.4166666666666667,0.0,0.9,0.0,1.25,0.0,0.0,0.0,0.0,0.15015015015015015,0.0,0.0,0.0,0.0,0.8,1.8333333333333333,0.1,0.3333333333333333,1.1818181818181819,7.083333333333333,0.0,7.777777777777778,0.18181818181818182,0.0,1.5,0.0,0.0,1.3333333333333333,0.0,0.0,1.6,0.4166666666666667,0.8333333333333334,0.5,0.0,0.0,0.0,0.7,0.0,3.1666666666666665,1.5,0.9883381924198251,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,3.3333333333333335,0.9166666666666666,0.0,1.25,1.5,0.0,1.5833333333333333,0.0,0.0,3.5,1.4166666666666667,3.3333333333333335,0.0,1.3333333333333333,2.8333333333333335,1.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.4166666666666667,0.0,0.7752808988764045,0.0,0.0,1.25,2.0,3.25,6.333333333333333,1.5,8.6,0.0,0.0,1.9166666666666667,0.0,0.0,2.9166666666666665,5.3,0.0,0.0,0.0,0.0,0.0,7.444444444444445,3.625,4.8,0.0,0.0,31.333333333333332,0.0,0.0,1.9,0.0,2.7341389728096677,0.0,2.5833333333333335,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,8.666666666666666,1.3333333333333333,0.0,2.75,13.666666666666666,5.4,14.75,3.0,3.75,0.0,4.25,0.0,0.0,0.0,0.3333333333333333,4.166666666666667,0.0,2.0,0.0,0.0,0.0,0.0,4.7,2.206303724928367,0.9166666666666666,0.6666666666666666,4.4,0.1,0.0,0.0,1.0,6.363636363636363,2.727272727272727,2.5,0.0,4.6,0.0,1.8333333333333333,0.0,0.0,0.0,1.7,0.8333333333333334,0.0,1.75,0.0,0.875,0.0,2.0833333333333335,0.0,0.08333333333333333,0.0,0.0,6.0,1.2634730538922156,0.0,0.7,0.6666666666666666,0.5833333333333334,1.0833333333333333,0.5,5.833333333333333,1.1666666666666667,3.5,0.3333333333333333,0.0,0.0,5.75,3.0,0.0,0.0,1.8333333333333333,0.0,1.0,0.08333333333333333,1.0,0.0,0.0,0.0,0.0,9.666666666666666,1.9090909090909092,1.5,1.5,0.0,0.0,1.308139534883721,3.3,11.9,6.916666666666667,5.416666666666667,0.0,1.7,2.3333333333333335,0.0,0.0,0.0,0.3333333333333333,0.0,2.7,0.0,0.0,1.0833333333333333,0.0,0.6363636363636364,0.25,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5833333333333333,1.3303571428571428,1.4166666666666667,0.0,0.0,0.0,1.3,1.5833333333333333,1.8333333333333333,2.5,0.0,2.1,1.25,1.9,7.916666666666667,0.3333333333333333,2.25,2.125,2.5,1.4166666666666667,12.9,0.0,4.0,2.1666666666666665,10.375,0.75,0.08333333333333333,0.0,4.6,9.25,2.6282894736842106,0.0,1.1428571428571428,0.5833333333333334,1.75,0.0,0.0,2.8333333333333335,0.0,7.625,0.6666666666666666,0.0,1.25,3.5,1.1666666666666667,0.75,0.25,0.0,0.0,1.4,0.0,1.6666666666666667,0.0,0.0,0.0,1.0833333333333333,0.0,0.0,0.5833333333333334,1.1666666666666667,0.75,0.0,0.8498498498498499,0.3333333333333333,0.0,0.0,0.0,0.08333333333333333,13.833333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.555555555555555,2.0,0.6666666666666666,0.0,1.75,0.0,0.5,9.11111111111111,0.9305993690851735,1.3642005958291956
ABQ,4,"Albuquerque, NM",0.9470198675496688,2.4838709677419355,8.617834394904458,1.0838709677419356,0.15748031496062992,0.5426829268292683,0.17391304347826086,0.6772151898734177,0.8742138364779874,1.1481481481481481,0.46540880503144655,0.6030534351145038,1.6626506024096386,3.1625,2.1354838709677417,0.94375,1.1411042944785277,0.4840764331210191,0.4263565891472868,3.207317073170732,2.670886075949367,0.5414012738853503,0.95625,0.36363636363636365,1.1097560975609757,0.6893939393939394,0.11428571428571428,0.8888888888888888,0.56875,4.1455696202531644,1.4658385093167703,1.4590710268694023,0.2919254658385093,0.366412213740458,2.625766871165644,1.15625,0.9382716049382716,0.26993865030674846,2.090909090909091,2.6049382716049383,1.2328767123287672,3.0625,1.2787878787878788,0.8383233532934131,0.5808383233532934,0.8421052631578947,1.9221556886227544,2.47972972972973,0.7166666666666667,0.6506024096385542,3.1686746987951806,4.27810650887574,1.994047619047619,1.5903614457831325,1.1891891891891893,2.926553672316384,0.6785714285714286,2.8520710059171597,0.44970414201183434,2.502923976608187,1.5460122699386503,0.4899328859060403,1.6059555374260657,0.6741573033707865,1.0382165605095541,0.8848920863309353,0.8045112781954887,2.74375,2.2111801242236027,0.7210884353741497,1.005464480874317,2.521212121212121,1.6787878787878787,1.952662721893491,1.845679012345679,0.834319526627219,1.9054054054054055,1.6065573770491803,1.3035714285714286,1.5304878048780488,0.378698224852071,1.871345029239766,1.2455089820359282,1.4864864864864864,1.521978021978022,3.6666666666666665,0.9207317073170732,2.1834319526627217,1.467455621301775,1.5828220858895705,1.8095238095238095,1.6467391304347827,3.963855421686747,2.6341463414634148,1.6719795356158993,1.7710843373493976,2.303030303030303,1.2611464968152866,0.46206896551724136,0.43333333333333335,0.8303030303030303,2.48125,5.150943396226415,2.56969696969697,1.6686746987951808,2.0851063829787235,1.1581920903954803,4.082278481012659,1.9937106918238994,1.427710843373494,1.7349397590361446,2.0,0.5140845070422535,1.7262569832402235,2.018633540372671,2.0326797385620914,1.1585365853658536,2.3696969696969696,1.221556886227545,0.07857142857142857,3.5454545454545454,1.0432098765432098,0.9802631578947368,0.6545454545454545,1.9940119760479043,1.8058823529411765,1.7701492537313432,5.10655737704918,0.42105263157894735,1.3896103896103895,1.0254777070063694,2.03680981595092,3.2468354430379747,2.5987261146496814,0.9037037037037037,0.9653179190751445,0.8703703703703703,0.12582781456953643,0.10429447852760736,0.2147239263803681,4.078313253012048,0.5338345864661654,0.8421052631578947,0.4506172839506173,0.7,0.6809815950920245,3.2777777777777777,3.7169811320754715,0.7686567164179104,0.3179190751445087,0.2654320987654321,0.9671052631578947,3.8742138364779874,0.49079754601226994,0.24096385542168675,1.25,0.08092485549132948,1.3645900235495612,0.30434782608695654,0.66,0.5483870967741935,0.5341614906832298,1.941860465116279,0.9708029197080292,2.7570621468926553,2.78125,4.094594594594595,0.906832298136646,1.393939393939394,1.1927710843373494,4.23404255319149,3.016949152542373,3.632911392405063,0.9483870967741935,1.0382165605095541,0.754601226993865,0.8170731707317073,0.656934306569343,0.5847953216374269,1.0875,0.7733333333333333,0.532051282051282,2.2375,0.8703703703703703,0.7121212121212122,0.48214285714285715,1.2666666666666666,0.5597014925373134,2.7642276422764227,1.4516663216725316,1.2207792207792207,1.0128205128205128,0.23076923076923078,1.2531645569620253,0.4304635761589404,0.1702127659574468,1.14,0.8726114649681529,0.551948051948052,0.9016393442622951,1.3795180722891567,0.810126582278481,0.7379310344827587,3.44,0.8846153846153846,0.5460122699386503,1.7708333333333333,0.759493670886076,0.9276315789473685,0.6265060240963856,0.4857142857142857,0.08791208791208792,0.6607142857142857,2.3157894736842106,0.5459770114942529,0.5517241379310345,0.4965986394557823,0.3958333333333333,2.778523489932886,2.877551020408163,1.0440753045404207,2.1769911504424777,2.2466666666666666,0.85,0.5538461538461539,0.6115107913669064,2.0866666666666664,1.7432432432432432,0.6814159292035398,1.3533333333333333,1.3785714285714286,0.6417910447761194,0.644927536231884,1.4701986754966887,3.9383561643835616,0.4956521739130435,0.7866666666666666,0.6041666666666666,0.8297872340425532,0.21568627450980393,1.6785714285714286,0.6081871345029239,0.8343558282208589,0.8522727272727273,0.528,0.15625,12.378048780487806,7.0875,3.456896551724138,3.226993865030675,2.0454545454545454,2.5118110236220472,1.966755912539045,8.823529411764707,3.542682926829268,1.4966887417218544,0.2185430463576159,1.425,1.39375,2.0296296296296297,1.9256198347107438,0.13709677419354838,0.43478260869565216,0.8970588235294118,0.041666666666666664,0.7894736842105263,1.0962962962962963,1.9504132231404958,0.264,0.8613138686131386,0.5571428571428572,8.544444444444444,0.304,0.9259259259259259,4.975,1.6422764227642277,1.326086956521739,0.34782608695652173,0.010638297872340425,0.5909090909090909,2.046511627906977,0.5689655172413793,0.0,1.044776119402985,1.586902390438247,0.6962962962962963,2.532608695652174,0.18803418803418803,2.282442748091603,0.9322033898305084,3.0483870967741935,0.7463768115942029,4.095588235294118,1.5108695652173914,1.323076923076923,0.5151515151515151,0.3305785123966942,2.180327868852459,1.854014598540146,2.5616438356164384,2.3398058252427183,3.857142857142857,2.574468085106383,2.0859375,1.378787878787879,2.0,8.425373134328359,3.4411764705882355,0.7751937984496124,0.5035460992907801,1.448,1.0859375,1.9562043795620438,2.0227143668370244,0.6068965517241379,1.5098039215686274,1.937007874015748,0.9300699300699301,1.5952380952380953,1.0303030303030303,0.8561151079136691,0.6928571428571428,4.133928571428571,0.22,0.8,1.7709923664122138,3.1166666666666667,2.257575757575758,1.7482517482517483,0.04424778761061947,0.8275862068965517,0.05673758865248227,0.16793893129770993,0.49242424242424243,0.5588235294117647,0.28169014084507044,6.111111111111111,0.21379310344827587,0.8794326241134752,0.2900763358778626,0.9477611940298507,0.014492753623188406,0.3049645390070922,0.19130434782608696,0.38028169014084506,1.061863173216885,0.6808510638297872,1.5891472868217054,0.366412213740458,0.7153284671532847,1.2127659574468086,2.709090909090909,0.8837209302325582,0.2013888888888889,0.007518796992481203,0.4573643410852713,1.707142857142857,0.8194444444444444,3.323232323232323,1.9785714285714286,0.3475177304964539,0.41353383458646614,1.265625,1.8148148148148149,0.22758620689655173,0.17757009345794392,0.9929078014184397,0.6551724137931034,0.8045112781954887,0.8571428571428571,0.3049645390070922,1.0138888888888888,0.8165137614678899,1.6618705035971224,3.874125874125874,1.573643410852713,1.09366391184573,1.5089598428552897
ABR,2,"Aberdeen, SD",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,44.5,0.0,0.0,1.7049180327868851,2.75,0.0,0.0,0.0,0.0,3.75,0.0,0.0,11.25,0.0,4.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,12.75,0.0,5.25,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,48.75,0.0,0.0,0.0,0.0,0.0,0.0,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,2.5327868852459017,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,23.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.75,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0080645161290323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,1.0,8.25,0.0,0.0,0.0,18.5,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8714285714285714,0.0,1.0,0.0,0.0,0.0,6.5,7.75,10.0,0.0,11.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,1.5,16.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.789855072463768,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.75,0.0,0.0,0.0,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,14.25,0.0,0.0,0.0,0.0,18.5,0.0,0.0,0.0,0.0,1.205128205128205,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.75,12.0,0.0,0.0,0.0,1.5,0.7333333333333333,0.0,0.0,0.0,5.75,15.75,0.0,0.0,1.6666666666666667,0.0,13.5,41.0,8.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,3.75,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.451923076923077,20.666666666666668,0.6666666666666666,3.25,4.25,6.25,0.0,2.75,3.0,0.0,0.0,4.25,0.25,0.0,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.75,1.7241379310344827,0.0,0.0,0.0,5.0,0.0,0.0,0.0,11.0,0.0,0.6666666666666666,0.0,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428571428571429,1.2900343642611685
ABY,2,"Albany, GA",0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.1666666666666667,0.0,0.0,0.0,0.0,4.166666666666667,15.2,0.0,0.0,0.0,29.666666666666668,0.0,6.5,0.0,0.0,0.0,0.0,0.0,2.8333333333333335,4.166666666666667,0.0,5.5,2.433526011560694,13.333333333333334,0.75,3.6666666666666665,1.0,1.5,0.0,0.0,0.0,0.0,2.1666666666666665,19.166666666666668,0.0,6.5,0.0,0.0,14.75,9.833333333333334,0.0,0.0,0.0,0.0,5.0,9.75,0.0,21.0,3.6666666666666665,8.0,5.0,2.0,0.0,4.119047619047619,0.0,0.8333333333333334,0.0,0.0,0.0,9.166666666666666,3.1666666666666665,3.0,0.0,0.0,0.0,0.0,6.4,2.5,0.0,0.0,4.0,3.8333333333333335,10.333333333333334,0.0,0.0,0.0,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,2.8333333333333335,0.0,0.0,1.6589595375722543,3.4,4.833333333333333,1.3333333333333333,0.0,0.16666666666666666,5.333333333333333,4.833333333333333,11.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.8333333333333333,1.3275862068965518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,1.0,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,5.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.6666666666666665,3.0,0.0,175.8,0.0,43.75,29.333333333333332,37.166666666666664,143.0,21.833333333333332,0.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.505813953488373,0.3333333333333333,0.0,0.0,0.5,10.5,6.4,48.333333333333336,7.166666666666667,4.0,0.0,0.8333333333333334,3.5,2.6666666666666665,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25,0.0,0.0,0.0,0.0,0.0,3.2071005917159763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,0.0,5.5,0.0,0.0,0.0,3.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,7.0,0.0,0.6875,0.0,0.0,11.25,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,2.1666666666666665,0.0,0.0,3.5,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.8072289156626506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.6666666666666666,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.5,0.7884615384615384,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,3.8333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,3.8333333333333335,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.5227272727272727,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,2.0,0.0,0.0,0.5,0.0,1.5,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5029585798816568,2.627110228401192
